rank,lemma,gloss,kind,ref_count,ref_coverage
4769,ἀκαιρέομαι,,L,1,99.4969
4770,ἀκατάγνωστος,,L,1,99.4977
4771,ἀκατάλυτος,,L,1,99.4984
4772,ἀκατάπαυστος,,L,1,99.4991
4773,ἀκλινής,,L,1,99.4998
4774,ἀκμάζω,"to be in full bloom, be at one's prime",L,1,99.5006
4775,ἀκμήν,,L,1,99.5013
4776,ἀκρίβεια,"exactness, minute accuracy, precision",L,1,99.5020
4777,ἀκρατής,,L,1,99.5027
4778,ἀκριβής,"exact, accurate, precise, made",L,1,99.5035
4779,ἀκροατήριον,,L,1,99.5042
4780,ἀκροθίνιον,"the topmost part of a heap, the choice part, first-fruits",L,1,99.5049
4781,ἀκωλύτως,,L,1,99.5056
4782,ἀλάλητος,,L,1,99.5064
4783,ἀλίσγημα,,L,1,99.5071
4784,ἀλεκτοροφωνία,,L,1,99.5078
4785,ἀλλαχοῦ,,L,1,99.5086
4786,ἀλλαχόθεν,,L,1,99.5093
4787,ἀλληγορέω,,L,1,99.5100
4788,ἀλλογενής,,L,1,99.5107
4789,ἀλλοτριεπίσκοπος,,L,1,99.5115
4790,ἀλλόφυλος,"of another tribe, foreign",L,1,99.5122
4791,ἀλυπότερος,,L,1,99.5129
4792,ἀλυσιτελής,,L,1,99.5136
4793,ἀλόη,,L,1,99.5144
4794,ἀμάραντος,,L,1,99.5151
4795,ἀμάρτυρος,,L,1,99.5158
4796,ἀμάω,,L,1,99.5166
4797,ἀμέθυστος,,L,1,99.5173
4798,ἀμήτωρ,,L,1,99.5180
4799,ἀμαθής,"unlearned, ignorant, stupid, boorish",L,1,99.5187
4800,ἀμαράντινος,,L,1,99.5195
4801,ἀμετακίνητος,,L,1,99.5202
4802,ἀμετανόητος,,L,1,99.5209
4803,ἀμοιβή,,L,1,99.5216
4804,ἀμπελουργός,,L,1,99.5224
4805,ἀμφίβληστρον,,L,1,99.5231
4806,ἀμφιάζω,,L,1,99.5238
4807,ἀμφιβάλλω,,L,1,99.5246
4808,ἀμύνομαι,,L,1,99.5253
4809,ἀμώμητος,,L,1,99.5260
4810,ἀνάβλεψις,,L,1,99.5267
4811,ἀνάδειξις,,L,1,99.5275
4812,ἀνάκρισις,,L,1,99.5282
4813,ἀνάλημψις,,L,1,99.5289
4814,ἀνάλυσις,,L,1,99.5296
4815,ἀνάξιος,"unworthy, not deemed",L,1,99.5304
4816,ἀνάχυσις,,L,1,99.5311
4817,ἀνάψυξις,,L,1,99.5318
4818,ἀνέκλειπτος,,L,1,99.5325
4819,ἀνέλεος,,L,1,99.5333
4820,ἀνένδεκτος,,L,1,99.5340
4821,ἀνήμερος,,L,1,99.5347
4822,ἀναίδεια,,L,1,99.5355
4823,ἀναίρεσις,,L,1,99.5362
4824,ἀναβάλλομαι,,L,1,99.5369
4825,ἀναβιβάζω,"to make go up, cause to mount",L,1,99.5376
4826,ἀναβοάω,"to shout aloud, utter a loud cry",L,1,99.5384
4827,ἀναβολή,,L,1,99.5391
4828,ἀναγκαστῶς,,L,1,99.5398
4829,ἀναγνωρίζομαι,,L,1,99.5405
4830,ἀναδίδωμι,,L,1,99.5413
4831,ἀναζωπυρέω,,L,1,99.5420
4832,ἀναζώννυμι,,L,1,99.5427
4833,ἀναθάλλω,,L,1,99.5435
4834,ἀνακαινίζω,,L,1,99.5442
4835,ἀναλογία,,L,1,99.5449
4836,ἀναλογίζομαι,"to reckon up, sum up",L,1,99.5456
4837,ἀναμένω,"to wait for, await",L,1,99.5464
4838,ἀνανήφω,,L,1,99.5471
4839,ἀνανεόω,,L,1,99.5478
4840,ἀναντίρρητος,,L,1,99.5485
4841,ἀναντιρρήτως,,L,1,99.5493
4842,ἀναξίως,,L,1,99.5500
4843,ἀναπείθω,"to bring over, convince",L,1,99.5507
4844,ἀναπηδάω,"to leap up, start up",L,1,99.5514
4845,ἀναπτύσσω,to unfold,L,1,99.5522
4846,ἀναρίθμητος,"not to be counted, countless",L,1,99.5529
4847,ἀνασκευάζω,to pack up the baggage,L,1,99.5536
4848,ἀνασταυρόω,,L,1,99.5544
4849,ἀναστενάζω,,L,1,99.5551
4850,ἀνατάσσομαι,,L,1,99.5558
4851,ἀναφωνέω,,L,1,99.5565
4852,ἀναψύχω,,L,1,99.5573
4853,ἀνδρίζομαι,,L,1,99.5580
4854,ἀνδραποδιστής,"a slave-dealer, kidnapper",L,1,99.5587
4855,ἀνδροφόνος,man-slaying,L,1,99.5594
4856,ἀνεκδιήγητος,,L,1,99.5602
4857,ἀνεκλάλητος,,L,1,99.5609
4858,ἀνελεήμων,,L,1,99.5616
4859,ἀνεμίζομαι,,L,1,99.5624
4860,ἀνεξίκακος,,L,1,99.5631
4861,ἀνεξεραύνητος,,L,1,99.5638
4862,ἀνεπαίσχυντος,,L,1,99.5645
4863,ἀνεψιός,"a first-cousin, cousin",L,1,99.5653
4864,ἀνεύθετος,,L,1,99.5660
4865,ἀνθομολογέομαι,,L,1,99.5667
4866,ἀντίθεσις,,L,1,99.5674
4867,ἀντίλημψις,,L,1,99.5682
4868,ἀντίλυτρον,,L,1,99.5689
4869,ἀνταγωνίζομαι,,L,1,99.5696
4870,ἀνταναπληρόω,,L,1,99.5704
4871,ἀνταπόδοσις,,L,1,99.5711
4872,ἀντιβάλλω,,L,1,99.5718
4873,ἀντιδιατίθεμαι,,L,1,99.5725
4874,ἀντικαθίστημι,to lay down,L,1,99.5733
4875,ἀντικαλέω,,L,1,99.5740
4876,ἀντιλοιδορέω,,L,1,99.5747
4877,ἀντιμετρέω,,L,1,99.5754
4878,ἀντιπέρα,the opposite coast,F,1,99.5762
4879,ἀντιπίπτω,,L,1,99.5769
4880,ἀντιστρατεύομαι,,L,1,99.5776
4881,ἀντοφθαλμέω,,L,1,99.5783
4882,ἀνωτερικός,,L,1,99.5791
4883,ἀνώτερον,,L,1,99.5798
4884,ἀνώτερος,higher,L,1,99.5805
4885,ἀπάγχομαι,,L,1,99.5813
4886,ἀπάτωρ,,L,1,99.5820
4887,ἀπέκδυσις,,L,1,99.5827
4888,ἀπέραντος,"boundless, infinite",L,1,99.5834
4889,ἀπαίδευτος,uneducated,L,1,99.5842
4890,ἀπαλγέω,,L,1,99.5849
4891,ἀπαράβατος,,L,1,99.5856
4892,ἀπαρασκεύαστος,,L,1,99.5863
4893,ἀπαρτισμός,,L,1,99.5871
4894,ἀπαύγασμα,,L,1,99.5878
4895,ἀπείραστος,,L,1,99.5885
4896,ἀπελαύνω,"to drive away, expel from",L,1,99.5893
4897,ἀπελεγμός,,L,1,99.5900
4898,ἀπελεύθερος,,L,1,99.5907
4899,ἀπελπίζω,,L,1,99.5914
4900,ἀπερίτμητος,,L,1,99.5922
4901,ἀπερισπάστως,,L,1,99.5929
4902,ἀπεῖπον,"to speak out, tell out, declare (Hom.), deny, refuse, forbid",L,1,99.5936
4903,ἀποβλέπω,look steadily at,L,1,99.5943
4904,ἀπογίνομαι,,L,1,99.5951
4905,ἀποδιορίζω,,L,1,99.5958
4906,ἀποθησαυρίζω,,L,1,99.5965
4907,ἀποθλίβω,,L,1,99.5972
4908,ἀποκατάστασις,,L,1,99.5980
4909,ἀποκλείω,to shut off from,L,1,99.5987
4910,ἀπομάσσομαι,,L,1,99.5994
4911,ἀπονέμω,"to portion out, impart, assign",L,1,99.6002
4912,ἀπονίπτω,,L,1,99.6009
4913,ἀποπίπτω,to fall off from,L,1,99.6016
4914,ἀπορία,difficulty of passing,L,1,99.6023
4915,ἀπορίπτω,,L,1,99.6031
4916,ἀπορφανίζω,,L,1,99.6038
4917,ἀποσκίασμα,,L,1,99.6045
4918,ἀποστεγάζω,,L,1,99.6052
4919,ἀποστοματίζω,,L,1,99.6060
4920,ἀποστυγέω,,L,1,99.6067
4921,ἀποτίνω,"to pay back, repay, return",L,1,99.6074
4922,ἀποτολμάω,,L,1,99.6082
4923,ἀποτρέπομαι,,L,1,99.6089
4924,ἀπουσία,,L,1,99.6096
4925,ἀποφορτίζομαι,,L,1,99.6103
4926,ἀποψύχω,,L,1,99.6111
4927,ἀπροσωπολήμπτως,,L,1,99.6118
4928,ἀπρόσιτος,,L,1,99.6125
4929,ἀπόβλητος,,L,1,99.6132
4930,ἀπόδειξις,"a shewing forth, exhibiting",L,1,99.6140
4931,ἀπόδημος,,L,1,99.6147
4932,ἀπόκριμα,,L,1,99.6154
4933,ἀπόχρησις,,L,1,99.6162
4934,ἀρά,"a prayer, imprecation, curse",L,1,99.6169
4935,ἀρήν,,L,1,99.6176
4936,ἀργέω,"to lie idle, be unemployed, do nothing",L,1,99.6183
4937,ἀργυροκόπος,,L,1,99.6191
4938,ἀρεσκεία,,L,1,99.6198
4939,ἀρτέμων,,L,1,99.6205
4940,ἀρτιγέννητος,,L,1,99.6212
4941,ἀρχιερατικός,,L,1,99.6220
4942,ἀρχιποίμην,,L,1,99.6227
4943,ἀρχιτέκτων,,L,1,99.6234
4944,ἀρχιτελώνης,,L,1,99.6241
4945,ἀσεβέω,"to be impious, to act profanely, sin against the gods",L,1,99.6249
4946,ἀσθένημα,,L,1,99.6256
4947,ἀσιτία,,L,1,99.6263
4948,ἀσκέω,"to work curiously, form by art, fashion",L,1,99.6271
4949,ἀσμένως,,L,1,99.6278
4950,ἀσπίς,a round shield,L,1,99.6285
4951,ἀστατέω,,L,1,99.6292
4952,ἀσχήμων,"misshapen, unseemly, shameful",L,1,99.6300
4953,ἀσύμφωνος,,L,1,99.6307
4954,ἀσύνθετος,,L,1,99.6314
4955,ἀσώτως,,L,1,99.6321
4956,ἀτακτέω,"to be undisciplined, disorderly",L,1,99.6329
4957,ἀφανής,"unseen, invisible, viewless",L,1,99.6336
4958,ἀφανισμός,,L,1,99.6343
4959,ἀφειδία,,L,1,99.6351
4960,ἀφελότης,,L,1,99.6358
4961,ἀφθορία,,L,1,99.6365
4962,ἀφικνέομαι,to come to,L,1,99.6372
4963,ἀφιλάγαθος,,L,1,99.6380
4964,ἀφομοιόω,to make like,L,1,99.6387
4965,ἀφρός,,L,1,99.6394
4966,ἀφυπνόω,,L,1,99.6401
4967,ἀφυστερέω,,L,1,99.6409
4968,ἀχλύς,,L,1,99.6416
4969,ἀχρειόομαι,,L,1,99.6423
4970,ἀψευδής,"without lie and deceit, truthful, sincere, trusty",L,1,99.6430
4971,ἁγνισμός,,L,1,99.6438
4972,ἁγνῶς,,L,1,99.6445
4973,ἁδρότης,,L,1,99.6452
4974,ἁλιεύω,,L,1,99.6460
4975,ἁλυκός,,L,1,99.6467
4976,ἁπλῶς,"singly, in one way",L,1,99.6474
4977,ἁρμόζομαι,,L,1,99.6481
4978,ἁρμός,,L,1,99.6489
4979,ἁρπαγμός,,L,1,99.6496
4980,ἄγγος,a vessel,L,1,99.6503
4981,ἄγκιστρον,,L,1,99.6510
4982,ἄγνωστος,,L,1,99.6518
4983,ἄδολος,"without fraud, guileless",L,1,99.6525
4984,ἄθεος,"without god, denying the gods",L,1,99.6532
4985,ἄθλησις,,L,1,99.6540
4986,ἄκρατος,"unmixed, sheer",L,1,99.6547
4987,ἄκων,against one's will > ἀέκων,L,1,99.6554
4988,ἄλλως,in another way,L,1,99.6561
4989,ἄμφοδον,,L,1,99.6569
4990,ἄμωμον,,L,1,99.6576
4991,ἄναλος,,L,1,99.6583
4992,ἄνηθον,,L,1,99.6590
4993,ἄνθραξ,,L,1,99.6598
4994,ἄνοιξις,,L,1,99.6605
4995,ἄντικρυς,,F,1,99.6612
4996,ἄντλημα,,L,1,99.6620
4997,ἄπειρος,"without trial, inexperienced",L,1,99.6627
4998,ἄπταιστος,,L,1,99.6634
4999,ἄραφος,,L,1,99.6641
5000,ἄρκος,,L,1,99.6649
5001,ἄροτρον,,L,1,99.6656
5002,ἄρρητος,,L,1,99.6663
5003,ἄρτιος,"suitable, exactly fitted; ἀρτίως = ἄρτι, just now",L,1,99.6670
5004,ἄσημος,,L,1,99.6678
5005,ἄσιτος,,L,1,99.6685
5006,ἄσοφος,,L,1,99.6692
5007,ἄσπονδος,,L,1,99.6699
5008,ἄτακτος,not in battle-order,L,1,99.6707
5009,ἄτομος,,L,1,99.6714
5010,ἄφαντος,,L,1,99.6721
5011,ἄφιξις,an arrival,L,1,99.6729
5012,ἄχρηστος,"useless, unprofitable, unserviceable",L,1,99.6736
5013,ἄψινθος,,L,1,99.6743
5014,ἄψυχος,,L,1,99.6750
5015,ἅλα,,L,1,99.6758
5016,ἅλωσις,"a taking, capture, conquest, destruction",L,1,99.6765
5017,ἆσσον,,L,1,99.6772
5018,Ἀβαδδών,,L,1,99.6779
5019,Ἀβιαθάρ,,L,1,99.6787
5020,Ἀβιληνή,,L,1,99.6794
5021,Ἀδδί,,L,1,99.6801
5022,Ἀδμίν,,L,1,99.6809
5023,Ἀδρίας,,L,1,99.6816
5024,Ἀδραμυττηνός,,L,1,99.6823
5025,Ἀμπλιᾶτος,,L,1,99.6830
5026,Ἀμφίπολις,,L,1,99.6838
5027,Ἀνδρόνικος,,L,1,99.6845
5028,Ἀντιοχεύς,,L,1,99.6852
5029,Ἀντιπατρίς,,L,1,99.6859
5030,Ἀντιπᾶς,,L,1,99.6867
5031,Ἀπελλῆς,,L,1,99.6874
5032,Ἀπολλωνία,,L,1,99.6881
5033,Ἀπολλύων,,L,1,99.6888
5034,Ἀππίου,,L,1,99.6896
5035,Ἀπφία,,L,1,99.6903
5036,Ἀρεοπαγίτης,,L,1,99.6910
5037,Ἀριστόβουλος,,L,1,99.6918
5038,Ἀρνί,,L,1,99.6925
5039,Ἀρτεμᾶς,,L,1,99.6932
5040,Ἀρφαξάδ,,L,1,99.6939
5041,Ἀρχέλαος,,L,1,99.6947
5042,Ἀσιάρχης,,L,1,99.6954
5043,Ἀσιανός,,L,1,99.6961
5044,Ἀσύγκριτος,,L,1,99.6968
5045,Ἀττάλεια,,L,1,99.6976
5046,Ἀχαϊκός,,L,1,99.6983
5047,Ἁκελδαμάχ,,L,1,99.6990
5048,Ἁρέτας,,L,1,99.6998
5049,Ἁρμαγεδών,,L,1,99.7005
5050,Ἄζωτος,,L,1,99.7012
5051,Ἄραψ,,L,1,99.7019
5052,Ἄψινθος,,L,1,99.7027
5053,Ἅννα,,L,1,99.7034
5054,ἐγγύτερον,,L,1,99.7041
5055,ἐγκάθετος,,L,1,99.7048
5056,ἐγκαίνια,,L,1,99.7056
5057,ἐγκατοικέω,,L,1,99.7063
5058,ἐγκαυχάομαι,,L,1,99.7070
5059,ἐγκομβόομαι,,L,1,99.7078
5060,ἐγκοπή,,L,1,99.7085
5061,ἐγκρίνω,to reckon in,L,1,99.7092
5062,ἐγκρατής,in possession of power,L,1,99.7099
5063,ἐγκρύπτω,,L,1,99.7107
5064,ἐγχρίω,,L,1,99.7114
5065,ἐδαφίζω,,L,1,99.7121
5066,ἐθίζω,"to accustom, use",L,1,99.7128
5067,ἐθελοθρησκία,,L,1,99.7136
5068,ἐθνάρχης,,L,1,99.7143
5069,ἐθνικῶς,,L,1,99.7150
5070,ἐκβαίνω,to step out of,L,1,99.7157
5071,ἐκβολή,a throwing out,L,1,99.7165
5072,ἐκδαπανάομαι,,L,1,99.7172
5073,ἐκδιώκω,,L,1,99.7179
5074,ἐκδοχή,,L,1,99.7187
5075,ἐκζήτησις,,L,1,99.7194
5076,ἐκθαυμάζω,,L,1,99.7201
5077,ἐκκαίομαι,,L,1,99.7208
5078,ἐκκολυμβάω,,L,1,99.7216
5079,ἐκκομίζω,to carry out,L,1,99.7223
5080,ἐκκρέμαμαι,,L,1,99.7230
5081,ἐκλάμπω,to shine,L,1,99.7237
5082,ἐκλαλέω,,L,1,99.7245
5083,ἐκλανθάνω,to escape notice utterly,L,1,99.7252
5084,ἐκνήφω,,L,1,99.7259
5085,ἐκνεύω,,L,1,99.7267
5086,ἐκπερισσῶς,,L,1,99.7274
5087,ἐκπετάννυμι,,L,1,99.7281
5088,ἐκπηδάω,to leap out,L,1,99.7288
5089,ἐκπλήρωσις,,L,1,99.7296
5090,ἐκπληρόω,,L,1,99.7303
5091,ἐκπορνεύω,,L,1,99.7310
5092,ἐκπτύω,,L,1,99.7317
5093,ἐκστρέφομαι,,L,1,99.7325
5094,ἐκτένεια,,L,1,99.7332
5095,ἐκταράσσω,,L,1,99.7339
5096,ἐκτενέστερον,,L,1,99.7346
5097,ἐκτενής,"intense, zealous, instant",L,1,99.7354
5098,ἐκφοβέω,"to frighten away, affright",L,1,99.7361
5099,ἐκχωρέω,,L,1,99.7368
5100,ἐλαιών,,L,1,99.7376
5101,ἐλαττονέω,,L,1,99.7383
5102,ἐλαφρία,,L,1,99.7390
5103,ἐλεγμός,,L,1,99.7397
5104,ἐλεφάντινος,,L,1,99.7405
5105,ἐμέω,"to vomit, throw up",L,1,99.7412
5106,ἐμβάλλω,"to throw in, put in",L,1,99.7419
5107,ἐμβατεύω,,L,1,99.7426
5108,ἐμβιβάζω,,L,1,99.7434
5109,ἐμμαίνομαι,,L,1,99.7441
5110,ἐμπίμπρημι,"to kindle, burn, set on fire",L,1,99.7448
5111,ἐμπαιγμονή,,L,1,99.7456
5112,ἐμπαιγμός,,L,1,99.7463
5113,ἐμπεριπατέω,,L,1,99.7470
5114,ἐμπλοκή,,L,1,99.7477
5115,ἐμπνέω,,L,1,99.7485
5116,ἐμπορία,"commerce, trade, traffic",L,1,99.7492
5117,ἐμπόριον,"trading station, market place",L,1,99.7499
5118,ἐμφυσάω,,L,1,99.7506
5119,ἐνάλιον,,L,1,99.7514
5120,ἐνέος,,L,1,99.7521
5121,ἐνδέχεται,,L,1,99.7528
5122,ἐνδεής,in need of; deficient,L,1,99.7536
5123,ἐνδύνω,,L,1,99.7543
5124,ἐνδώμησις,,L,1,99.7550
5125,ἐνειλέω,,L,1,99.7557
5126,ἐννεύω,,L,1,99.7565
5127,ἐνορκίζω,,L,1,99.7572
5128,ἐντρέφομαι,,L,1,99.7579
5129,ἐντρυφάω,,L,1,99.7586
5130,ἐντυπόω,,L,1,99.7594
5131,ἐντόπιος,,L,1,99.7601
5132,ἐνυβρίζω,,L,1,99.7608
5133,ἐνωτίζομαι,,L,1,99.7615
5134,ἐνύπνιον,a thing seen in sleep,L,1,99.7623
5135,ἐξάλλομαι,,L,1,99.7630
5136,ἐξάπινα,,L,1,99.7637
5137,ἐξέλκω,,L,1,99.7645
5138,ἐξέραμα,,L,1,99.7652
5139,ἐξαίρω,,L,1,99.7659
5140,ἐξαιτέομαι,,L,1,99.7666
5141,ἐξανάστασις,,L,1,99.7674
5142,ἐξαστράπτω,,L,1,99.7681
5143,ἐξεραυνάω,,L,1,99.7688
5144,ἐξηχέομαι,,L,1,99.7695
5145,ἐξισχύω,,L,1,99.7703
5146,ἐξολεθρεύω,,L,1,99.7710
5147,ἐξορκίζω,,L,1,99.7717
5148,ἐξορκιστής,,L,1,99.7725
5149,ἐξουδενέω,,L,1,99.7732
5150,ἐξοχή,,L,1,99.7739
5151,ἐξυπνίζω,,L,1,99.7746
5152,ἐπάναγκες,,L,1,99.7754
5153,ἐπάρατος,,L,1,99.7761
5154,ἐπέκεινα,"on yonder side, beyond",F,1,99.7768
5155,ἐπίλοιπος,"still left, remaining",L,1,99.7775
5156,ἐπίλυσις,,L,1,99.7783
5157,ἐπίνοια,a thinking on,L,1,99.7790
5158,ἐπίορκος,"sworn falsely, perjured",L,1,99.7797
5159,ἐπαγωνίζομαι,,L,1,99.7804
5160,ἐπαθροίζομαι,,L,1,99.7812
5161,ἐπακούω,,L,1,99.7819
5162,ἐπακροάομαι,,L,1,99.7826
5163,ἐπαναμιμνῄσκω,,L,1,99.7834
5164,ἐπανόρθωσις,,L,1,99.7841
5165,ἐπαφρίζω,,L,1,99.7848
5166,ἐπειδήπερ,,F,1,99.7855
5167,ἐπεισέρχομαι,to come in besides,L,1,99.7863
5168,ἐπεισαγωγή,,L,1,99.7870
5169,ἐπεκτείνομαι,,L,1,99.7877
5170,ἐπενδύτης,,L,1,99.7884
5171,ἐπερώτημα,,L,1,99.7892
5172,ἐπιγίνομαι,,L,1,99.7899
5173,ἐπιγαμβρεύω,,L,1,99.7906
5174,ἐπιδιατάσσομαι,,L,1,99.7914
5175,ἐπιδιορθόω,,L,1,99.7921
5176,ἐπιδύω,,L,1,99.7928
5177,ἐπιθανάτιος,,L,1,99.7935
5178,ἐπιθυμητής,one who longs for,L,1,99.7943
5179,ἐπικάλυμμα,,L,1,99.7950
5180,ἐπικέλλω,,L,1,99.7957
5181,ἐπικαθίζω,,L,1,99.7964
5182,ἐπικαλύπτω,,L,1,99.7972
5183,ἐπικουρία,"aid, succour",L,1,99.7979
5184,ἐπικρίνω,,L,1,99.7986
5185,ἐπιλείπω,"to leave behind; to run out, fail",L,1,99.7994
5186,ἐπιλείχω,,L,1,99.8001
5187,ἐπιλησμονή,,L,1,99.8008
5188,ἐπιμέλεια,"care, attention",L,1,99.8015
5189,ἐπιμαρτυρέω,,L,1,99.8023
5190,ἐπιμελῶς,,L,1,99.8030
5191,ἐπινεύω,to nod,L,1,99.8037
5192,ἐπιορκέω,"to swear falsely, forswear oneself",L,1,99.8044
5193,ἐπιπλήσσω,"to strike, to rebuke",L,1,99.8052
5194,ἐπιποθία,,L,1,99.8059
5195,ἐπιπορεύομαι,,L,1,99.8066
5196,ἐπιπόθητος,,L,1,99.8073
5197,ἐπιράπτω,,L,1,99.8081
5198,ἐπισιτισμός,,L,1,99.8088
5199,ἐπισκευάζομαι,,L,1,99.8095
5200,ἐπισκηνόω,,L,1,99.8103
5201,ἐπισπάομαι,,L,1,99.8110
5202,ἐπισπείρω,,L,1,99.8117
5203,ἐπιστήμων,"knowing, wise, prudent",L,1,99.8124
5204,ἐπιστομίζω,,L,1,99.8132
5205,ἐπιστροφή,,L,1,99.8139
5206,ἐπισυντρέχω,,L,1,99.8146
5207,ἐπισφαλής,"prone to fall, unstable, precarious",L,1,99.8153
5208,ἐπισχύω,,L,1,99.8161
5209,ἐπισωρεύω,,L,1,99.8168
5210,ἐπιτήδειος,"suitable; useful, necessary; deserving; associate",L,1,99.8175
5211,ἐπιτιμία,,L,1,99.8183
5212,ἐπιτροπή,,L,1,99.8190
5213,ἐπιφανής,"coming to light, appearing; remarkable, distinguished",L,1,99.8197
5214,ἐπιφαύσκω,,L,1,99.8204
5215,ἐπιχέω,,L,1,99.8212
5216,ἐπονομάζομαι,,L,1,99.8219
5217,ἐπόπτης,,L,1,99.8226
5218,ἐρίζω,"to strive, wrangle, quarrel",L,1,99.8233
5219,ἐρίφιον,,L,1,99.8241
5220,ἐρείδω,,L,1,99.8248
5221,ἐρεύγομαι,,L,1,99.8255
5222,ἐρυθρός,red,L,1,99.8263
5223,ἐσχάτως,,L,1,99.8270
5224,ἐφάλλομαι,,L,1,99.8277
5225,ἐφήμερος,,L,1,99.8284
5226,ἐφευρετής,,L,1,99.8292
5227,ἑβδομηκοντάκις,,L,1,99.8299
